Time,X,Y,Z,Event
16.640,-0.488000005,0.495999992,0.395999998,0
16.650,-0.527999997,0.460000008,0.407999992,0
16.660,-0.555999994,0.384000003,0.407999992,0
16.670,-0.579999983,0.368000001,0.400000006,0
16.680,-0.592000008,0.407999992,0.439999998,0
16.690,-0.508000016,0.479999989,0.460000008,0
16.700,-0.372000009,0.495999992,0.448000014,0
16.710,-0.379999995,0.331999987,0.508000016,0
16.720,-0.508000016,0.268000007,0.512000024,0
16.730,-0.592000008,0.284000009,0.492000014,0
16.740,-0.600000024,0.351999998,0.479999989,0
16.750,-0.603999972,0.400000006,0.495999992,0
16.760,-0.596000016,0.388000011,0.495999992,0
16.770,-0.579999983,0.379999995,0.492000014,0
16.780,-0.607999980,0.395999998,0.456000000,0
16.790,-0.607999980,0.395999998,0.456000000,0
16.800,-0.564000010,0.388000011,0.463999987,0
16.810,-0.527999997,0.379999995,0.488000005,0
16.820,-0.540000021,0.395999998,0.476000011,0
16.830,-0.515999973,0.368000001,0.472000003,0
16.840,-0.544000030,0.395999998,0.448000014,0
16.850,-0.611999989,0.463999987,0.416000009,0
16.860,-0.648000002,0.479999989,0.451999992,0
16.870,-0.592000008,0.412000000,0.460000008,0
16.880,-0.560000002,0.363999993,0.472000003,0
16.890,-0.564000010,0.407999992,0.476000011,0
16.900,-0.575999975,0.395999998,0.504000008,0
16.910,-0.564000010,0.412000000,0.495999992,0
16.920,-0.540000021,0.412000000,0.479999989,0
16.930,-0.551999986,0.391999990,0.479999989,0
16.940,-0.551999986,0.391999990,0.479999989,0
16.950,-0.596000016,0.419999987,0.479999989,0
16.960,-0.628000021,0.407999992,0.504000008,0
16.970,-0.596000016,0.407999992,0.523999989,0
16.980,-0.488000005,0.363999993,0.547999978,0
16.990,-0.448000014,0.272000015,0.592000008,0
17.000,-0.451999992,0.239999995,0.600000024,0
17.010,-0.467999995,0.268000007,0.568000019,0
17.020,-0.515999973,0.287999988,0.600000024,0
17.030,-0.560000002,0.307999998,0.652000010,0
17.040,-0.607999980,0.335999995,0.680000007,0
17.050,-0.639999986,0.351999998,0.624000013,0
17.060,-0.532000005,0.316000015,0.555999994,0
17.070,-0.483999997,0.200000003,0.519999981,0
17.080,-0.451999992,0.092000000,0.555999994,0
17.090,-0.451999992,0.092000000,0.555999994,0
17.100,-0.479999989,0.143999994,0.620000005,0
17.110,-0.500000000,0.224000007,0.639999986,0
17.120,-0.448000014,0.252000004,0.560000002,0
17.130,-0.495999992,0.175999999,0.527999997,0
17.140,-0.479999989,0.164000005,0.540000021,0
17.150,-0.483999997,0.224000007,0.547999978,0
17.160,-0.544000030,0.236000001,0.588000000,0
17.170,-0.579999983,0.195999995,0.592000008,0
17.180,-0.551999986,0.208000004,0.607999980,0
17.190,-0.583999991,0.244000003,0.620000005,0
17.200,-0.648000002,0.088000000,0.648000002,0
17.210,-0.607999980,0.096000001,0.560000002,0
17.220,-0.400000006,0.200000003,-0.032000002,0
17.230,-0.231999993,0.256000012,-0.660000026,0
17.240,-0.231999993,0.256000012,-0.660000026,0
17.250,-0.500000000,0.316000015,-0.340000004,0
17.260,-0.527999997,0.159999996,0.239999995,0
17.270,-0.768000007,0.300000012,0.551999986,0
17.280,-2.079999924,1.355999947,0.048000000,0
17.290,-0.800000012,0.836000025,-0.448000014,0
17.300,-0.052000001,0.268000007,-0.572000027,0
17.310,-0.239999995,0.439999998,-0.483999997,0
17.320,-0.500000000,0.540000021,-0.391999990,0
17.330,-0.547999978,0.388000011,-0.316000015,0
17.340,-0.527999997,0.324000001,-0.451999992,0
17.350,-0.456000000,0.379999995,-0.607999980,0
17.360,-0.407999992,0.351999998,-0.444000006,0
17.370,-0.379999995,0.331999987,-0.356000006,0
17.380,-0.368000001,0.324000001,-0.404000014,0
17.390,-0.368000001,0.324000001,-0.404000014,0
17.400,-0.356000006,0.316000015,-0.451999992,0
17.410,-0.328000009,0.319999993,-0.495999992,0
17.420,-0.335999995,0.324000001,-0.488000005,0
17.430,-0.340000004,0.384000003,-0.532000005,0
17.440,-0.368000001,0.444000006,-0.592000008,0
17.450,-0.391999990,0.492000014,-0.592000008,0
17.460,-0.356000006,0.495999992,-0.603999972,0
17.470,-0.340000004,0.412000000,-0.564000010,0
17.480,-0.291999996,0.344000012,-0.544000030,0
17.490,-0.263999999,0.347999990,-0.512000024,0
17.500,-0.259999990,0.351999998,-0.527999997,0
17.510,-0.291999996,0.351999998,-0.544000030,0
17.520,-0.319999993,0.412000000,-0.611999989,0
17.530,-0.335999995,0.460000008,-0.551999986,0
17.540,-0.335999995,0.460000008,-0.551999986,0
17.550,-0.432000011,0.492000014,-0.596000016,0
17.560,-0.404000014,0.451999992,-0.600000024,0
17.570,-0.272000015,0.508000016,-0.592000008,0
17.580,-0.175999999,0.592000008,-0.635999978,0
17.590,-0.167999998,0.579999983,-0.551999986,0
17.600,-0.059999999,0.492000014,-0.607999980,0
17.610,-0.079999998,0.495999992,-0.551999986,0
17.620,-0.347999990,0.495999992,-0.483999997,0
17.630,-0.412000000,0.460000008,-0.479999989,0
17.640,-0.368000001,0.495999992,-0.435999990,0
17.650,-0.324000001,0.504000008,-0.416000009,0
17.660,-0.356000006,0.555999994,-0.416000009,0
17.670,-0.356000006,0.523999989,-0.451999992,0
17.680,-0.388000011,0.523999989,-0.435999990,0
17.690,-0.388000011,0.523999989,-0.435999990,0
17.700,-0.400000006,0.523999989,-0.435999990,0
17.710,-0.368000001,0.512000024,-0.412000000,0
17.720,-0.347999990,0.532000005,-0.435999990,0
17.730,-0.388000011,0.560000002,-0.423999995,0
17.740,-0.368000001,0.547999978,-0.384000003,0
17.750,-0.368000001,0.532000005,-0.391999990,0
17.760,-0.347999990,0.508000016,-0.400000006,0
17.770,-0.356000006,0.508000016,-0.435999990,0
17.780,-0.335999995,0.572000027,-0.451999992,0
17.790,-0.375999987,0.572000027,-0.463999987,0
17.800,-0.400000006,0.635999978,-0.500000000,0
17.810,-0.372000009,0.600000024,-0.479999989,0
17.820,-0.360000014,0.572000027,-0.500000000,0
17.830,-0.368000001,0.560000002,-0.483999997,0
17.840,-0.368000001,0.560000002,-0.483999997,0
17.850,-0.335999995,0.572000027,-0.479999989,0
17.860,-0.319999993,0.551999986,-0.500000000,0
17.870,-0.287999988,0.579999983,-0.519999981,0
17.880,-0.316000015,0.572000027,-0.527999997,0
17.890,-0.335999995,0.588000000,-0.515999973,0
17.900,-0.319999993,0.560000002,-0.536000013,0
17.910,-0.319999993,0.572000027,-0.540000021,0
17.920,-0.328000009,0.588000000,-0.519999981,0
17.930,-0.307999998,0.575999975,-0.504000008,0
17.940,-0.316000015,0.572000027,-0.495999992,0
17.950,-0.319999993,0.568000019,-0.508000016,0
17.960,-0.307999998,0.568000019,-0.512000024,0
17.970,-0.319999993,0.600000024,-0.519999981,0
17.980,-0.335999995,0.635999978,-0.512000024,0
17.990,-0.335999995,0.635999978,-0.512000024,0
18.000,-0.435999990,0.708000004,-0.500000000,0
18.010,-0.388000011,0.688000023,-0.611999989,0
18.020,-0.319999993,0.976000011,-0.272000015,0
18.030,-0.307999998,0.836000025,-0.219999999,0
18.040,-0.479999989,0.075999998,-0.488000005,0
18.050,-0.512000024,0.064000003,-0.488000005,0
18.060,-0.479999989,0.523999989,-0.347999990,0
18.070,-0.500000000,0.495999992,-0.136000007,0
18.080,-0.527999997,0.351999998,-0.159999996,0
18.090,-0.600000024,0.300000012,-0.131999999,0
18.100,-0.596000016,0.324000001,-0.131999999,0
18.110,-0.560000002,0.331999987,-0.208000004,0
18.120,-0.463999987,0.407999992,-0.208000004,0
18.130,-0.379999995,0.428000003,-0.192000002,0
18.140,-0.379999995,0.428000003,-0.192000002,0
18.150,-0.256000012,0.439999998,-0.128000006,0
18.160,-0.187999994,0.388000011,-0.088000000,0
18.170,-0.167999998,0.331999987,-0.131999999,0
18.180,-0.592000008,0.075999998,-0.307999998,0
18.190,-1.695999980,0.439999998,-0.472000003,0
18.200,-0.740000010,0.607999980,-0.291999996,0
18.210,-0.388000011,0.439999998,-0.195999995,0
18.220,-0.463999987,0.492000014,-0.284000009,0
18.230,-0.483999997,0.540000021,-0.328000009,0
18.240,-0.527999997,0.540000021,-0.416000009,0
18.250,-0.456000000,0.519999981,-0.388000011,0
18.260,-0.432000011,0.523999989,-0.375999987,0
18.270,-0.423999995,0.460000008,-0.307999998,0
18.280,-0.456000000,0.419999987,-0.319999993,0
18.290,-0.456000000,0.419999987,-0.319999993,0
18.300,-0.500000000,0.395999998,-0.328000009,0
18.310,-0.544000030,0.388000011,-0.351999998,0
18.320,-0.551999986,0.432000011,-0.324000001,0
18.330,-0.544000030,0.432000011,-0.340000004,0
18.340,-0.527999997,0.419999987,-0.335999995,0
18.350,-0.515999973,0.351999998,-0.416000009,0
18.360,-0.515999973,0.303999990,-0.404000014,0
18.370,-0.488000005,0.351999998,-0.416000009,0
18.380,-0.444000006,0.351999998,-0.335999995,0
18.390,-0.439999998,0.356000006,-0.296000004,0
18.400,-0.372000009,0.435999990,-0.423999995,0
18.410,-0.259999990,0.412000000,-0.444000006,0
18.420,-0.247999996,0.363999993,-0.444000006,0
18.430,-0.287999988,0.316000015,-0.500000000,0
18.440,-0.287999988,0.316000015,-0.500000000,0
18.450,-0.368000001,0.284000009,-0.483999997,0
18.460,-0.400000006,0.319999993,-0.472000003,0
18.470,-0.432000011,0.379999995,-0.391999990,0
18.480,-0.432000011,0.395999998,-0.515999973,0
18.490,-0.384000003,0.347999990,-0.575999975,0
18.500,-0.335999995,0.284000009,-0.624000013,0
18.510,-0.347999990,0.284000009,-0.628000021,0
18.520,-0.388000011,0.319999993,-0.611999989,0
18.530,-0.351999998,0.335999995,-0.592000008,0
18.540,-0.351999998,0.347999990,-0.592000008,0
18.550,-0.307999998,0.328000009,-0.575999975,0
18.560,-1.088000059,0.635999978,-0.916000009,0
18.570,-0.508000016,0.479999989,-1.027999997,0
18.580,-0.184000000,0.560000002,-0.648000002,0
18.590,-0.184000000,0.560000002,-0.648000002,0
18.600,-0.200000003,0.663999975,-0.527999997,0
18.610,-0.128000006,0.639999986,-0.515999973,0
18.620,-0.208000004,0.615999997,-0.324000001,0
18.630,-0.335999995,0.523999989,-0.435999990,0
18.640,-0.307999998,0.523999989,-0.456000000,0
18.650,-0.247999996,0.560000002,-0.375999987,0
18.660,-0.167999998,0.579999983,-0.319999993,0
18.670,-0.180000007,0.731999993,-0.328000009,0
18.680,-0.239999995,0.815999985,-0.284000009,0
18.690,-0.143999994,0.791999996,-0.208000004,0
18.700,-0.100000001,0.796000004,-0.224000007,0
18.710,-0.032000002,0.879999995,-0.252000004,0
18.720,0.048000000,0.896000028,-0.219999999,0
18.730,-0.032000002,1.083999991,-0.096000001,0
18.740,-0.032000002,1.083999991,-0.096000001,0
18.750,0.059999999,1.111999989,-0.340000004,0
18.760,0.096000001,0.839999974,-0.435999990,0
18.770,-0.008000000,0.652000010,-0.388000011,0
18.780,-0.052000001,0.675999999,-0.400000006,0
18.790,-0.100000001,0.856000006,-0.335999995,0
18.800,-0.224000007,1.008000016,-0.335999995,0
18.810,-0.324000001,0.779999971,-0.296000004,0
18.820,-0.351999998,0.544000030,-0.340000004,0
18.830,-0.560000002,0.560000002,-0.463999987,0
18.840,-0.720000029,0.600000024,-0.463999987,0
18.850,-0.736000001,0.508000016,-0.479999989,0
18.860,-0.731999993,0.400000006,-0.419999987,0
18.870,-0.592000008,0.224000007,-0.287999988,0
18.880,-0.412000000,0.059999999,-0.231999993,0
18.890,-0.412000000,0.059999999,-0.231999993,0
18.900,-0.384000003,0.048000000,-0.244000003,0
18.910,-0.456000000,0.224000007,-0.287999988,0
18.920,-0.488000005,0.400000006,-0.296000004,0
18.930,-0.463999987,0.388000011,-0.259999990,0
18.940,-0.400000006,0.280000001,-0.200000003,0
18.950,-0.419999987,0.239999995,-0.216000006,0
18.960,-0.451999992,0.259999990,-0.231999993,0
18.970,-0.575999975,0.300000012,-0.451999992,0
18.980,-1.220000029,0.195999995,-0.903999984,0
18.990,-1.192000031,0.123999998,-0.740000010,0
19.000,-0.671999991,0.187999994,-0.544000030,0
19.010,-0.456000000,0.312000006,-0.400000006,0
19.020,-0.088000000,0.216000006,-0.259999990,0
19.030,0.112000003,0.123999998,-0.131999999,0
19.040,0.112000003,0.123999998,-0.131999999,0
19.050,0.024000000,0.208000004,-0.052000001,0
19.060,-0.231999993,0.847999990,-0.079999998,0
19.070,-0.463999987,1.248000026,-0.800000012,0
19.080,0.044000000,0.632000029,-0.416000009,0
19.090,-0.032000002,0.751999974,-0.104000002,0
19.100,-0.159999996,0.804000020,-0.407999992,0
19.110,-0.256000012,0.907999992,-0.128000006,0
19.120,-0.703999996,1.195999980,-0.064000003,0
19.130,-0.483999997,0.987999976,-0.400000006,0
19.140,-0.256000012,0.716000021,-0.287999988,0
19.150,-0.272000015,0.856000006,-0.372000009,0
19.160,-0.519999981,0.716000021,-0.035999998,0
19.170,-0.635999978,0.656000018,-0.028000001,0
19.180,-0.400000006,0.800000012,-0.088000000,0
19.190,-0.400000006,0.800000012,-0.088000000,0
19.200,-0.284000009,0.740000010,-0.136000007,0
19.210,-0.307999998,0.776000023,-0.128000006,0
19.220,-0.287999988,0.751999974,-0.175999999,0
19.230,-0.244000003,0.695999980,-0.208000004,0
19.240,-0.180000007,0.667999983,-0.244000003,0
19.250,-0.208000004,0.864000022,-0.180000007,0
19.260,-0.280000001,0.944000006,-0.100000001,0
19.270,-0.328000009,0.847999990,-0.228000000,0
19.280,-0.291999996,0.759999990,-0.291999996,0
19.290,-0.263999999,0.759999990,-0.275999993,0
19.300,-0.244000003,0.808000028,-0.259999990,0
19.310,-0.228000000,0.796000004,-0.224000007,0
19.320,-0.211999997,0.768000007,-0.208000004,0
19.330,-0.272000015,0.751999974,-0.211999997,0
19.340,-0.272000015,0.751999974,-0.211999997,0
19.350,-0.340000004,0.763999999,-0.224000007,0
19.360,-0.356000006,0.748000026,-0.256000012,0
19.370,-0.388000011,0.772000015,-0.291999996,0
19.380,-0.388000011,0.772000015,-0.360000014,0
19.390,-0.307999998,0.708000004,-0.391999990,0
19.400,-0.256000012,0.703999996,-0.379999995,0
19.410,-0.256000012,0.824000001,-0.356000006,0
19.420,-0.180000007,0.815999985,-0.391999990,0
19.430,-0.187999994,0.779999971,-0.416000009,0
19.440,-0.143999994,0.736000001,-0.448000014,0
19.450,-0.083999999,0.699999988,-0.435999990,0
19.460,-0.071999997,0.699999988,-0.400000006,0
19.470,-0.064000003,0.688000023,-0.372000009,0
19.480,-0.100000001,0.727999985,-0.463999987,0
19.490,-0.100000001,0.727999985,-0.463999987,0
19.500,-0.052000001,0.667999983,-0.456000000,0
19.510,-0.059999999,0.639999986,-0.423999995,0
19.520,-0.123999998,0.727999985,-0.572000027,0
19.530,-0.231999993,0.768000007,-0.508000016,0
19.540,-0.256000012,0.791999996,-0.448000014,0
19.550,-0.180000007,0.751999974,-0.435999990,0
19.560,-0.143999994,0.703999996,-0.435999990,0
19.570,-0.100000001,0.736000001,-0.435999990,0
19.580,-0.059999999,0.688000023,-0.432000011,0
19.590,-0.016000001,0.643999994,-0.432000011,0
19.600,-0.028000001,0.643999994,-0.432000011,0
19.610,-0.032000002,0.675999999,-0.488000005,0
19.620,-0.020000000,0.667999983,-0.483999997,0
19.630,-0.004000000,0.639999986,-0.500000000,0
19.640,-0.004000000,0.639999986,-0.500000000,0
19.650,-0.052000001,0.607999980,-0.463999987,0
19.660,-0.052000001,0.684000015,-0.488000005,0
19.670,-0.100000001,0.896000028,-0.463999987,0
19.680,-0.244000003,1.072000027,-0.512000024,0
19.690,-0.319999993,0.875999987,-0.540000021,0
19.700,-0.256000012,0.667999983,-0.568000019,0
19.710,-0.180000007,0.635999978,-0.544000030,0
19.720,-0.156000003,0.624000013,-0.500000000,0
19.730,-0.128000006,0.639999986,-0.500000000,0
19.740,-0.092000000,0.667999983,-0.519999981,0
19.750,-0.064000003,0.684000015,-0.547999978,0
19.760,-0.068000004,0.716000021,-0.551999986,0
19.770,-0.115999997,0.708000004,-0.575999975,0
19.780,-0.100000001,0.652000010,-0.551999986,0
19.790,-0.100000001,0.652000010,-0.551999986,0
19.800,-0.143999994,0.667999983,-0.547999978,0
19.810,-0.128000006,0.632000029,-0.583999991,0
19.820,-0.136000007,0.643999994,-0.560000002,0
19.830,-0.143999994,0.624000013,-0.508000016,0
19.840,-0.159999996,0.635999978,-0.515999973,0
19.850,-0.159999996,0.667999983,-0.512000024,0
19.860,-0.211999997,0.703999996,-0.500000000,0
19.870,-0.195999995,0.708000004,-0.564000010,0
19.880,-0.143999994,0.691999972,-0.607999980,0
19.890,-0.115999997,0.667999983,-0.592000008,0
19.900,-0.100000001,0.675999999,-0.515999973,0
19.910,-0.200000003,0.684000015,-0.483999997,0
19.920,-0.228000000,0.667999983,-0.495999992,0
19.930,-0.200000003,0.667999983,-0.463999987,0
19.940,-0.200000003,0.667999983,-0.463999987,0
19.950,-0.208000004,0.639999986,-0.467999995,0
19.960,-0.219999999,0.671999991,-0.463999987,0
19.970,-0.256000012,0.671999991,-0.476000011,0
19.980,-0.287999988,0.699999988,-0.479999989,0
19.990,-0.296000004,0.695999980,-0.479999989,0
20.000,-0.287999988,0.708000004,-0.472000003,0
20.010,-0.287999988,0.716000021,-0.483999997,0
20.020,-0.275999993,0.688000023,-0.500000000,0
20.030,-0.228000000,0.663999975,-0.488000005,0
20.040,-0.224000007,0.624000013,-0.463999987,0
20.050,-0.195999995,0.663999975,-0.416000009,0
20.060,-0.252000004,0.675999999,-0.416000009,0
20.070,-0.228000000,0.703999996,-0.400000006,0
20.080,-0.228000000,0.716000021,-0.360000014,0
20.090,-0.228000000,0.716000021,-0.360000014,0
20.100,-0.244000003,0.684000015,-0.372000009,0
20.110,-0.272000015,0.695999980,-0.384000003,0
20.120,-0.400000006,0.796000004,-0.356000006,0
20.130,-0.319999993,0.744000018,-0.404000014,0
20.140,-0.228000000,0.667999983,-0.624000013,0
20.150,-0.208000004,0.680000007,-0.488000005,0
20.160,-0.131999999,0.772000015,-0.416000009,0
20.170,-0.195999995,0.731999993,-0.400000006,0
20.180,-0.239999995,0.740000010,-0.356000006,0
20.190,0.016000001,0.768000007,-0.360000014,0
20.200,-0.200000003,0.632000029,-0.384000003,0
20.210,-0.219999999,0.600000024,-0.347999990,0
20.220,-0.208000004,0.663999975,-0.404000014,0
20.230,-0.224000007,0.671999991,-0.312000006,0
20.240,-0.224000007,0.671999991,-0.312000006,0
20.250,-0.228000000,0.720000029,-0.328000009,0
20.260,-0.244000003,0.708000004,-0.388000011,0
20.270,-0.228000000,0.671999991,-0.384000003,0
20.280,-0.416000009,0.652000010,-0.319999993,0
20.290,-0.551999986,0.716000021,-0.175999999,0
20.300,-0.699999988,0.783999979,-0.192000002,0
20.310,-0.671999991,0.671999991,-0.244000003,0
20.320,-0.540000021,0.635999978,-0.275999993,0
20.330,-0.400000006,0.639999986,-0.228000000,0
20.340,-0.372000009,0.635999978,-0.216000006,0
20.350,-0.356000006,0.635999978,-0.208000004,0
20.360,-0.360000014,0.663999975,-0.224000007,0
20.370,-0.324000001,0.667999983,-0.192000002,0
20.380,-0.347999990,0.639999986,-0.228000000,0
20.390,-0.347999990,0.639999986,-0.228000000,0
20.400,-0.391999990,0.652000010,-0.180000007,0
20.410,-0.479999989,0.680000007,-0.175999999,0
20.420,-0.515999973,0.635999978,-0.016000001,0
20.430,-0.572000027,0.667999983,-0.136000007,0
20.440,-0.564000010,0.695999980,-0.064000003,0
20.450,-0.560000002,0.688000023,0.056000002,0
20.460,-0.575999975,0.684000015,0.108000003,0
20.470,-0.611999989,0.720000029,0.096000001,0
20.480,-0.643999994,0.751999974,0.075999998,0
20.490,-0.611999989,0.716000021,0.184000000,0
20.500,-0.527999997,0.740000010,0.316000015,0
20.510,-0.412000000,0.727999985,0.400000006,0
20.520,-0.307999998,0.656000018,0.428000003,0
20.530,-0.219999999,0.611999989,0.472000003,0
20.540,-0.219999999,0.611999989,0.472000003,0
20.550,-0.256000012,0.652000010,0.560000002,0
20.560,-0.372000009,0.648000002,0.607999980,0
20.570,-0.319999993,0.635999978,0.592000008,0
20.580,-0.287999988,0.611999989,0.652000010,0
20.590,-0.256000012,0.572000027,0.607999980,0
20.600,-0.200000003,0.560000002,0.607999980,0
20.610,-0.296000004,0.624000013,0.635999978,0
20.620,-0.356000006,0.667999983,0.575999975,0
20.630,-0.419999987,0.624000013,0.572000027,0
20.640,-0.492000014,0.579999983,0.519999981,0
20.650,-0.607999980,0.643999994,0.416000009,0
20.660,-0.596000016,0.667999983,0.340000004,0
20.670,-0.544000030,0.611999989,0.224000007,0
20.680,-0.583999991,0.575999975,0.319999993,0
20.690,-0.583999991,0.575999975,0.319999993,0
20.700,-0.643999994,0.592000008,0.331999987,0
20.710,-0.680000007,0.575999975,0.268000007,0
20.720,-0.751999974,0.495999992,0.216000006,0
20.730,-0.832000017,0.432000011,0.236000001,0
20.740,-0.903999984,0.375999987,0.263999999,0
20.750,-0.948000014,0.368000001,0.268000007,0
20.760,-0.927999973,0.356000006,0.287999988,0
20.770,-1.095999956,0.268000007,0.316000015,0
20.780,-1.092000008,0.280000001,0.303999990,0
20.790,-1.039999962,0.224000007,0.347999990,0
20.800,-1.003999949,0.172000006,0.368000001,0
20.810,-1.052000046,0.156000003,0.412000000,0
20.820,-1.072000027,0.259999990,0.435999990,0
20.830,-1.095999956,0.312000006,0.432000011,0
20.840,-1.095999956,0.312000006,0.432000011,0
20.850,-1.075999975,0.287999988,0.456000000,0
20.860,-1.044000030,0.280000001,0.544000030,0
20.870,-1.027999997,0.316000015,0.536000013,0
20.880,-0.967999995,0.284000009,0.583999991,0
20.890,-0.963999987,0.252000004,0.663999975,0
20.900,-1.039999962,0.224000007,0.656000018,0
20.910,-1.131999969,0.195999995,0.763999999,0
20.920,-1.019999981,0.175999999,0.864000022,0
20.930,-0.884000003,0.184000000,1.016000032,0
20.940,-0.800000012,0.428000003,1.080000043,0
20.950,-0.603999972,0.523999989,1.052000046,0
20.960,-0.368000001,0.479999989,1.036000013,0
20.970,-0.156000003,0.508000016,1.039999962,0
20.980,-0.115999997,0.400000006,1.067999959,0
20.990,-0.083999999,0.368000001,0.879999995,0
21.000,-0.083999999,0.368000001,0.879999995,0
21.010,-0.123999998,0.379999995,0.736000001,0
21.020,-0.156000003,0.363999993,0.588000000,0
21.030,-0.319999993,0.368000001,0.432000011,0
21.040,-0.460000008,0.448000014,0.416000009,0
21.050,-0.400000006,0.460000008,0.379999995,0
21.060,-0.356000006,0.460000008,0.280000001,0
21.070,-0.275999993,0.495999992,0.175999999,0
21.080,-0.208000004,0.560000002,0.096000001,0
21.090,-0.368000001,0.632000029,0.012000000,0
21.100,-0.351999998,0.607999980,0.028000001,0
21.110,-0.208000004,0.523999989,0.175999999,0
21.120,-0.100000001,0.751999974,0.344000012,0
21.130,-0.159999996,0.824000001,-0.164000005,0
21.140,-0.159999996,0.824000001,-0.164000005,0
21.150,-0.335999995,0.624000013,-0.456000000,0
21.160,-0.527999997,0.379999995,-0.867999971,0
21.170,-0.472000003,0.112000003,-0.256000012,0
21.180,-0.211999997,0.092000000,0.620000005,0
21.190,0.071999997,0.236000001,0.892000020,0
21.200,0.256000012,0.316000015,0.363999993,0
21.210,0.607999980,1.531999946,-0.096000001,0
21.220,2.176000118,4.495999813,-2.319999933,0
21.230,1.751999974,0.032000002,-3.099999905,0
21.240,0.495999992,-0.351999998,-1.315999985,0
21.250,0.012000000,-0.208000004,-1.139999986,0
21.260,-0.032000002,0.159999996,-1.360000014,0
21.270,-0.059999999,0.611999989,-0.828000009,0
21.280,0.096000001,0.731999993,-0.307999998,0
21.290,0.164000005,0.575999975,0.048000000,0
21.300,0.164000005,0.575999975,0.048000000,0
21.310,0.284000009,0.675999999,0.476000011,0
21.320,0.476000011,0.836000025,0.635999978,0
21.330,0.575999975,0.740000010,0.432000011,0
21.340,0.419999987,0.508000016,0.156000003,0
21.350,0.972000003,0.312000006,-0.263999999,0
21.360,1.307999969,0.632000029,-0.216000006,0
21.370,1.264000058,0.779999971,-0.180000007,0
21.380,1.088000059,0.716000021,-0.335999995,0
21.390,0.959999979,0.588000000,-0.388000011,0
21.400,0.892000020,0.448000014,-0.287999988,0
21.410,0.892000020,0.291999996,-0.088000000,0
21.420,0.912000000,0.123999998,0.159999996,0
21.430,0.931999981,0.059999999,0.312000006,0
21.440,0.931999981,0.088000000,0.159999996,0
21.450,0.931999981,0.088000000,0.159999996,0
21.460,0.991999984,0.075999998,-0.004000000,0
21.470,0.892000020,0.123999998,0.035999998,0
21.480,0.972000003,0.236000001,-0.016000001,0
21.490,0.984000027,0.284000009,-0.079999998,0
21.500,1.019999981,0.280000001,-0.079999998,0
21.510,0.987999976,0.239999995,-0.068000004,0
21.520,0.955999970,0.239999995,-0.032000002,0
21.530,0.899999976,0.252000004,0.024000000,0
21.540,0.896000028,0.159999996,-0.064000003,0
21.550,0.924000025,0.096000001,0.032000002,0
21.560,0.952000022,0.064000003,0.300000012,0
21.570,1.003999949,0.088000000,0.316000015,0
21.580,1.016000032,0.128000006,0.143999994,0
21.590,1.019999981,0.175999999,0.108000003,0
21.600,1.019999981,0.175999999,0.108000003,0
21.610,1.008000016,0.239999995,0.079999998,0
21.620,1.055999994,0.224000007,0.088000000,0
21.630,1.103999972,0.203999996,0.064000003,0
21.640,1.100000024,0.203999996,0.028000001,0
21.650,1.072000027,0.219999999,0.028000001,0
21.660,1.047999978,0.216000006,0.056000002,0
21.670,1.052000046,0.159999996,0.059999999,0
21.680,1.075999975,0.143999994,0.068000004,0
21.690,1.059999943,0.151999995,0.048000000,0
21.700,1.036000013,0.228000000,-0.039999999,0
21.710,1.047999978,0.236000001,-0.048000000,0
21.720,0.991999984,0.259999990,-0.039999999,0
21.730,0.984000027,0.284000009,-0.052000001,0
21.740,1.027999997,0.256000012,-0.032000002,0
21.750,1.027999997,0.256000012,-0.032000002,0
21.760,1.072000027,0.128000006,-0.068000004,0
21.770,1.116000056,0.059999999,-0.032000002,0
21.780,1.187999964,0.012000000,0.224000007,0
21.790,1.164000034,0.068000004,0.448000014,0
21.800,1.128000021,0.236000001,0.439999998,0
21.810,1.100000024,0.384000003,0.203999996,0
21.820,1.072000027,0.395999998,0.143999994,0
21.830,1.003999949,0.384000003,0.119999997,0
21.840,0.952000022,0.324000001,0.156000003,0
21.850,0.924000025,0.268000007,0.119999997,0
21.860,0.952000022,0.219999999,0.200000003,0
21.870,1.055999994,0.151999995,0.384000003,0
21.880,1.088000059,0.119999997,0.463999987,0
21.890,1.144000053,0.119999997,0.284000009,0
21.900,1.144000053,0.119999997,0.284000009,0
21.910,1.215999961,0.128000006,0.123999998,0
21.920,1.131999969,0.184000000,0.187999994,0
21.930,1.067999959,0.236000001,0.167999998,0
21.940,1.016000032,0.216000006,0.136000007,0
21.950,0.991999984,0.192000002,0.192000002,0
21.960,0.931999981,0.203999996,0.287999988,0
21.970,0.944000006,0.172000006,0.319999993,0
21.980,0.995999992,0.092000000,0.331999987,0
21.990,1.047999978,0.112000003,0.291999996,0
22.000,1.072000027,0.175999999,0.239999995,0
22.010,1.100000024,0.268000007,0.200000003,0
22.020,1.151999950,0.319999993,0.123999998,0
22.030,1.164000034,0.291999996,0.088000000,0
22.040,1.179999948,0.259999990,0.131999999,0
22.050,1.179999948,0.259999990,0.131999999,0
22.060,1.148000002,0.203999996,0.200000003,0
22.070,1.072000027,0.184000000,0.256000012,0
22.080,1.055999994,0.140000001,0.291999996,0
22.090,1.059999943,0.123999998,0.287999988,0
22.100,1.092000008,0.140000001,0.268000007,0
22.110,1.095999956,0.175999999,0.208000004,0
22.120,1.131999969,0.203999996,0.175999999,0
